code,term
18646711000001105,Evorel Sequi patches (DE Pharmaceuticals) (AMP)
18648711000001109,Estradiol 2mg tablets (DE Pharmaceuticals) (AMP)
18649111000001101,Femoston 2/10mg tablets (DE Pharmaceuticals) (AMP)
19868611000001103,Climaval 2mg tablets (Lexon (UK) Ltd) (AMP)
19963811000001101,Estraderm TTS 25 patches (Lexon (UK) Ltd) (AMP)
19964011000001109,Estraderm MX 25 patches (Lexon (UK) Ltd) (AMP)
19964411000001100,FemSeven Conti patches (Lexon (UK) Ltd) (AMP)
19999311000001105,Evista 60mg tablets (DE Pharmaceuticals) (AMP)
21259311000001109,Femoston-conti 0.5mg/2.5mg tablets (Exeltis UK Ltd) (AMP)
21280711000001106,Femoston 2/10mg tablets (Waymade Healthcare Plc) (AMP)
21366211000001107,Estradiol 500micrograms / Dydrogesterone 2.5mg tablets (VMP)
21960811000001102,Raloxifene 60mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
22109311000001101,Raloxifene 60mg tablets (Teva UK Ltd) (AMP)
22358811000001101,Razylan 60mg tablets (Aspire Pharma Ltd) (AMP)
22517711000001102,Raloxifene 60mg tablets (Consilient Health Ltd) (AMP)
22567411000001107,Raloxifene 60mg tablets (A A H Pharmaceuticals Ltd) (AMP)
23676711000001109,Estradot 50micrograms/24hours patches (Waymade Healthcare Plc) (AMP)
239811000001103,Evista 60mg tablets (Daiichi Sankyo UK Ltd) (AMP)
24110811000001107,Raloxifene 60mg tablets (Sandoz Ltd) (AMP)
24195511000001100,Tibolone 2.5mg tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
24418911000001104,Tibolone 2.5mg tablets (A A H Pharmaceuticals Ltd) (AMP)
24559611000001104,Raloxifene 60mg tablets (Accord-UK Ltd) (AMP)
24659611000001109,Estradiol valerate 2mg tablets (Imported (Germany)) (AMP)
24660111000001100,Estradiol valerate 2mg / Cyproterone 1mg tablets (Imported (Germany)) (AMP)
24660611000001108,Climen tablets (Imported (Germany)) (AMP)
24676811000001104,Ostiral 60mg tablets (Lupin Healthcare (UK) Ltd) (AMP)
24687911000001104,Estradiol valerate 2mg / Cyproterone 1mg tablets (VMP)
24688011000001102,Generic Climen tablets (VMP)
27322111000001108,Estradiol 50mg implant (Special Order) (AMP)
28043011000001108,Ethinylestradiol 5microgram capsules (Special Order) (AMP)
28049411000001102,Ethinylestradiol 5microgram capsules (VMP)
2837211000001104,Elleste Solo 2mg tablets (Exeltis UK Ltd) (AMP)
2838411000001101,Zumenon 2mg tablets (Exeltis UK Ltd) (AMP)
2838711000001107,Adgyn Estro 2mg tablets (Kyowa Kirin Ltd) (AMP)
2841811000001109,Elleste Solo 1mg tablets (Exeltis UK Ltd) (AMP)
2842511000001103,Zumenon 1mg tablets (Exeltis UK Ltd) (AMP)
2845111000001100,Climaval 2mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
2845411000001105,Progynova 2mg tablets (Bayer Plc) (AMP)
2845811000001107,Climaval 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
2846111000001106,Progynova 1mg tablets (Bayer Plc) (AMP)
2889111000001107,Evorel 25 patches (Theramex HQ UK Ltd) (AMP)
2889311000001109,Estraderm TTS 25 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2889611000001104,Estraderm MX 25 patches (Norgine Pharmaceuticals Ltd) (AMP)
2889911000001105,Dermestril 25 patches (Kyowa Kirin Ltd) (AMP)
2890211000001107,Elleste Solo MX 40 transdermal patches (Viatris UK Healthcare Ltd) (AMP)
2890411000001106,Fematrix 40 patches (Abbott Healthcare Products Ltd) (AMP)
2893411000001103,Elleste Solo MX 80 transdermal patches (Viatris UK Healthcare Ltd) (AMP)
2893711000001109,Fematrix 80 patches (Abbott Healthcare Products Ltd) (AMP)
2895211000001103,Menorest 37.5 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
28996211000001107,Raloxifene 60mg tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
2902911000001105,FemSeven 75 patches (Theramex HQ UK Ltd) (AMP)
2903111000001101,Evorel 75 patches (Theramex HQ UK Ltd) (AMP)
2910911000001109,Menorest 75 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2911111000001100,Estraderm MX 75 patches (Norgine Pharmaceuticals Ltd) (AMP)
2911411000001105,Dermestril - Septem 75 patches (Kyowa Kirin Ltd) (AMP)
29208711000001102,Estradiol 25micrograms/24hours transdermal patches (Ennogen Healthcare Ltd) (AMP)
293111000001101,Hormonin tablets (Advanz Pharma) (AMP)
2936011000001100,Evorel 100 patches (Theramex HQ UK Ltd) (AMP)
2936611000001107,Estraderm TTS 100 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2937111000001101,Estraderm MX 100 patches (Norgine Pharmaceuticals Ltd) (AMP)
2938211000001106,Dermestril 100 patches (Kyowa Kirin Ltd) (AMP)
2938411000001105,FemSeven 100 patches (Theramex HQ UK Ltd) (AMP)
2939611000001104,Progynova TS 100micrograms/24hours transdermal patches (Bayer Plc) (AMP)
2942311000001102,Evorel 50 patches (Theramex HQ UK Ltd) (AMP)
2942911000001101,Estraderm TTS 50 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2943611000001102,Menorest 50 patches (Novartis Pharmaceuticals UK Ltd) (AMP)
2945011000001105,Estraderm MX 50 patches (Norgine Pharmaceuticals Ltd) (AMP)
2947611000001105,Dermestril 50 patches (Kyowa Kirin Ltd) (AMP)
2947811000001109,Dermestril - Septem 50 patches (Kyowa Kirin Ltd) (AMP)
2948411000001106,FemSeven 50 patches (Theramex HQ UK Ltd) (AMP)
2949711000001109,Progynova TS 50micrograms/24hours transdermal patches (Bayer Plc) (AMP)
30086311000001109,Raloxifene 60mg tablets (DE Pharmaceuticals) (AMP)
30270911000001105,FemSeven 100 patches (Waymade Healthcare Plc) (AMP)
30271111000001101,FemSeven 75 patches (Waymade Healthcare Plc) (AMP)
30271511000001105,Indivina 1mg/2.5mg tablets (Waymade Healthcare Plc) (AMP)
30271811000001108,Indivina 2mg/5mg tablets (Waymade Healthcare Plc) (AMP)
3038811000001109,Kliovance tablets (Novo Nordisk Ltd) (AMP)
3040311000001103,Climesse tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3043111000001107,Kliofem tablets (Novo Nordisk Ltd) (AMP)
3049511000001101,Elleste Duet Conti tablets (Exeltis UK Ltd) (AMP)
3049911000001108,Nuvelle Continuous tablets (Bayer Plc) (AMP)
3053511000001101,Premarin 0.625mg/g vaginal cream (Pfizer Ltd) (AMP)
30863211000001105,Raloxifene 60mg tablets (Mawdsley-Brooks & Company Ltd) (AMP)
31455211000001102,Estradiol 25micrograms/24hours transdermal patches (J M McGill Ltd) (AMP)
31567611000001108,Estradiol 1mg tablets (J M McGill Ltd) (AMP)
31568511000001108,Estradiol 2mg tablets (J M McGill Ltd) (AMP)
3196511000001106,Estradiol valerate 2mg tablets (Bayer Plc) (AMP)
3197811000001106,Estradiol valerate 2mg / Levonorgestrel 75microgram tablets (Bayer Plc) (AMP)
3199011000001109,Nuvelle tablets (Bayer Plc) (AMP)
3207611000001107,Nuvelle TS Phase II patches (Bayer Plc) (AMP)
3209011000001109,Nuvelle TS Phase I patches (Bayer Plc) (AMP)
3210111000001102,Nuvelle TS patches (Schering Health Care Ltd) (AMP)
3212011000001104,Estragest TTS patches (Novartis Pharmaceuticals UK Ltd) (AMP)
3215411000001100,Estracombi TTS patches (Novartis Pharmaceuticals UK Ltd) (AMP)
3216611000001107,Evorel Conti patches (Theramex HQ UK Ltd) (AMP)
3217311000001104,Evorel Sequi patches (Theramex HQ UK Ltd) (AMP)
3219611000001104,Estrapak 50 (Novartis Pharmaceuticals UK Ltd) (AMP)
32250611000001105,Estradiol 100micrograms/24hours transdermal patches (Colorama Pharmaceuticals Ltd) (AMP)
32251011000001107,Estradiol 50micrograms/24hours transdermal patches (Colorama Pharmaceuticals Ltd) (AMP)
32251711000001109,Estradiol 75micrograms/24hours transdermal patches (Colorama Pharmaceuticals Ltd) (AMP)
32460211000001101,Evirex 60mg tablets (Somex Pharma) (AMP)
32927411000001106,Duavive 0.45mg/20mg modified-release tablets (Pfizer Ltd) (AMP)
32936711000001100,Conjugated oestrogens 450microgram / Bazedoxifene 20mg modified-release tablets (VMP)
3341011000001106,Conjugated oestrogens 1.25mg tablets and Norgestrel 150microgram tablets (VMP)
3346111000001103,Femoston 2/20mg tablets (Abbott Healthcare Products Ltd) (AMP)
3346811000001105,Estradiol 1mg tablets (Exeltis UK Ltd) (AMP)
3347911000001102,Femoston 1/10mg tablets (Exeltis UK Ltd) (AMP)
3348711000001103,Estradiol 2mg tablets (Exeltis UK Ltd) (AMP)
3349811000001104,Femoston 2/10mg tablets (Exeltis UK Ltd) (AMP)
3350611000001107,Estradiol valerate 2mg tablets (Viatris UK Healthcare Ltd) (AMP)
3350911000001101,Estradiol valerate 2mg / Norgestrel 500microgram tablets (Viatris UK Healthcare Ltd) (AMP)
3351311000001107,Cyclo-Progynova 2mg tablets (Viatris UK Healthcare Ltd) (AMP)
