code,term
3216611000001107,Evorel Conti patches (Theramex HQ UK Ltd) (AMP)
3219111000001107,Norethisterone acetate 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3219611000001104,Estrapak 50 (Novartis Pharmaceuticals UK Ltd) (AMP)
32252711000001102,Ethinylestradiol 35microgram / Norgestimate 250microgram tablets (Colorama Pharmaceuticals Ltd) (AMP)
3227811000001102,Ethinylestradiol 35microgram / Norethisterone 500microgram tablets (Janssen-Cilag Ltd) (AMP)
3228611000001102,Ethinylestradiol 35microgram / Norethisterone 1mg tablets (Janssen-Cilag Ltd) (AMP)
3229511000001107,Ethinylestradiol 35microgram / Norethisterone 750microgram tablets (Janssen-Cilag Ltd) (AMP)
3233311000001102,Trinovum tablets (Janssen-Cilag Ltd) (AMP)
3236411000001104,Binovum tablets (Janssen-Cilag Ltd) (AMP)
32416111000001109,Levonorgestrel 1.5mg tablets (Kent Pharma (UK) Ltd) (AMP)
33017111000001106,Yiznell 0.03mg/3mg tablets (Lupin Healthcare (UK) Ltd) (AMP)
33018011000001106,Levonorgestrel 1.5mg tablets (Lupin Healthcare (UK) Ltd) (AMP)
333911000001101,Levonelle-2 750microgram tablets (Schering Health Care Ltd) (AMP)
33411000001107,Norgestrel 150microgram tablets (Pfizer Ltd) (AMP)
3350911000001101,Estradiol valerate 2mg / Norgestrel 500microgram tablets (Viatris UK Healthcare Ltd) (AMP)
3352511000001109,Estradiol valerate 1mg / Levonorgestrel 250microgram tablets (Viatris UK Healthcare Ltd) (AMP)
33549211000001104,Ezinelle 1.5mg tablets (Exeltis UK Ltd) (AMP)
3357111000001103,Estradiol valerate 1mg / Norethisterone 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
33593711000001104,Levonorgestrel 1.5mg tablets (Viatris UK Healthcare Ltd) (AMP)
3362411000001104,Estradiol valerate 2mg / Norethisterone 1mg tablets (Novartis Pharmaceuticals UK Ltd) (AMP)
3366011000001107,Estradiol 2mg / Norethisterone 1mg tablets (Kyowa Kirin Ltd) (AMP)
3366711000001109,Estradiol 1mg / Norethisterone acetate 1mg tablets (Exeltis UK Ltd) (AMP)
3375511000001101,Estradiol 1mg / Norethisterone acetate 1mg tablets (VMP)
3404311000001107,Generic Binovum tablets (VMP)
3406211000001109,Estradiol 2mg / Norethisterone 1mg tablets (VMP)
3406511000001107,Estradiol 50micrograms/24hours / Levonorgestrel 20micrograms/24hours transdermal patches (VMP)
3407111000001100,Estradiol 50micrograms/24hours transdermal patches and Norethisterone acetate 1mg tablets (VMP)
3407811000001107,Estradiol valerate 1mg / Norethisterone 1mg tablets (VMP)
3408011000001100,Estradiol valerate 2mg / Levonorgestrel 75microgram tablets (VMP)
3408311000001102,Estradiol valerate 2mg / Norethisterone 1mg tablets (VMP)
3408411000001109,Estradiol valerate 2mg / Norgestrel 500microgram tablets (VMP)
34104511000001102,Leandra 30microgram/150microgram tablets (Genesis Pharmaceuticals Ltd) (AMP)
3410711000001102,Estradiol valerate 1mg / Levonorgestrel 250microgram tablets (VMP)
3411311000001106,Cerazette 75microgram tablets (Organon Pharma (UK) Ltd) (AMP)
34181511000001103,Ellanite 0.03mg/3mg tablets (Kent Pharma (UK) Ltd) (AMP)
3448111000001108,Estradiol 2mg / Norethisterone acetate 1mg tablets (Novo Nordisk Ltd) (AMP)
3453111000001101,Estradiol 4mg / Norethisterone 1mg tablets (Novo Nordisk Ltd) (AMP)
34551611000001104,Desogestrel 75microgram tablets (Crescent Pharma Ltd) (AMP)
3455211000001106,Estradiol 2mg / Norethisterone acetate 1mg tablets (Exeltis UK Ltd) (AMP)
3463211000001103,Ethinylestradiol 30microgram / Gestodene 100microgram tablets (VMP)
3463311000001106,Ethinylestradiol 30microgram / Gestodene 50microgram tablets (VMP)
3463411000001104,Ethinylestradiol 40microgram / Gestodene 70microgram tablets (VMP)
3464511000001102,Generic Trinovum tablets (VMP)
3493211000001100,Mirena 20micrograms/24hours intrauterine device (Bayer Plc) (AMP)
35058811000001104,Kyleena 19.5mg intrauterine device (Bayer Plc) (AMP)
35086211000001109,Levonorgestrel 19.5mg intrauterine device (VMP)
3508711000001106,Norethisterone acetate 1mg tablets (VMP)
35102211000001103,Desogestrel 75microgram tablets (Lupin Healthcare (UK) Ltd) (AMP)
3545011000001105,Generic Logynon ED tablets (VMP)
3545111000001106,Generic Logynon tablets (VMP)
3546811000001107,Generic Microgynon 30 ED tablets (VMP)
3557311000001103,Generic Tri-Minulet tablets (VMP)
3558711000001103,Estradiol 4mg / Norethisterone 1mg tablets (VMP)
36014711000001107,Melkine 1.5mg tablets (Crescent Pharma Ltd) (AMP)
36032611000001102,Norethisterone 200mg/1ml solution for injection ampoules (VMP)
3603311000001107,Depo-Provera 150mg/1ml suspension for injection vials (Pfizer Ltd) (AMP)
