code,term
41426811000001107,Sitagliptin 50mg / Metformin 1g tablets (Zentiva Pharma UK Ltd) (AMP)
41448911000001101,Vildagliptin 50mg / Metformin 850mg tablets (A A H Pharmaceuticals Ltd) (AMP)
41449111000001106,Vildagliptin 50mg / Metformin 1g tablets (A A H Pharmaceuticals Ltd) (AMP)
41508311000001100,Metformin 500mg modified-release tablets (Somex Pharma) (AMP)
41591411000001103,Sitagliptin 50mg / Metformin 1g tablets (Dr Reddy's Laboratories (UK) Ltd) (AMP)
41616411000001100,Metformin 500mg tablets (Medley Pharma Ltd) (AMP)
41616911000001108,Metformin 850mg tablets (Medley Pharma Ltd) (AMP)
41781411000001100,Sitagliptin 50mg / Metformin 1g tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
41937411000001106,Sitagliptin 50mg / Metformin 1g tablets (A A H Pharmaceuticals Ltd) (AMP)
41978711000001101,Metformin 500mg/5ml oral solution sugar free (Medley Pharma Ltd) (AMP)
42004911000001105,Sitagliptin 50mg / Metformin 1g tablets (Torrent Pharma (UK) Ltd) (AMP)
42058111000001107,Sitagliptin 50mg / Metformin 1g tablets (Genus Pharmaceuticals Ltd) (AMP)
42075411000001109,Sitagliptin 50mg / Metformin 1g tablets (Celix Pharma Ltd) (AMP)
42084911000001109,Metformin 500mg tablets (VMP)
42085011000001109,Metformin 500mg/5ml oral solution (VMP)
42085111000001105,Metformin 850mg tablets (VMP)
42086111000001104,Pioglitazone 15mg / Metformin 850mg tablets (VMP)
42088711000001104,Rosiglitazone 1mg / Metformin 500mg tablets (VMP)
42088811000001107,Rosiglitazone 2mg / Metformin 1g tablets (VMP)
42088911000001102,Rosiglitazone 2mg / Metformin 500mg tablets (VMP)
42089011000001106,Rosiglitazone 4mg / Metformin 1g tablets (VMP)
42098311000001102,Metformin 1g oral powder sachets sugar free (Morningside Healthcare Ltd) (AMP)
42122811000001106,Metformin 1g modified-release tablets (Teva UK Ltd) (AMP)
42123111000001105,Metformin 500mg modified-release tablets (Teva UK Ltd) (AMP)
42144511000001101,Metformin 1g modified-release tablets (Strides Pharma UK Ltd) (AMP)
42144811000001103,Vipdomet 12.5mg/1000mg tablets (Pharmaram Ltd) (AMP)
42146211000001109,Metformin 750mg modified-release tablets (Strides Pharma UK Ltd) (AMP)
42160211000001104,Metformin 500mg modified-release tablets (Strides Pharma UK Ltd) (AMP)
42169311000001103,Vildagliptin 50mg / Metformin 850mg tablets (Torrent Pharma (UK) Ltd) (AMP)
42169511000001109,Vildagliptin 50mg / Metformin 1g tablets (Torrent Pharma (UK) Ltd) (AMP)
42218211000001102,Metformin 500mg modified-release tablets (Brown & Burk UK Ltd) (AMP)
42218511000001104,Metformin 750mg modified-release tablets (Brown & Burk UK Ltd) (AMP)
42233711000001105,Metformin 850mg tablets (Accord-UK Ltd) (AMP)
42241011000001108,Metformin 1g modified-release tablets (Brown & Burk UK Ltd) (AMP)
42241311000001106,Metformin 500mg tablets (Brown & Burk UK Ltd) (AMP)
42241511000001100,Metformin 850mg tablets (Brown & Burk UK Ltd) (AMP)
42246511000001109,Metformin 1g tablets (Accord-UK Ltd) (AMP)
42385711000001105,Jesacrin 500mg modified-release tablets (Key Pharmaceuticals Ltd) (AMP)
42413811000001105,Metformin 500mg tablets (Fourrts (UK) Pharmacare Ltd) (AMP)
42565111000001109,Rudimet 750mg prolonged-release tablets (Rudipharm Ltd) (AMP)
42565411000001104,Rudimet 1000mg prolonged-release tablets (Rudipharm Ltd) (AMP)
42720511000001100,Metformin 500mg/5ml oral solution sugar free (SyriMed) (AMP)
42722111000001108,Metformin 1g tablets (DHP Healthcare Ltd) (AMP)
42729811000001106,Metformin 500mg tablets (Manx Healthcare Ltd) (AMP)
