code,term
13413111000001109,Vildagliptin 50mg / Metformin 850mg tablets (VMP)
13435011000001104,Pioglitazone 30mg/5ml oral suspension (Special Order) (AMP)
13440011000001109,Pioglitazone 30mg/5ml oral suspension (VMP)
13456711000001106,Nazdol MR 30mg tablets (Krka UK Ltd) (AMP)
13462811000001109,Gliclazide 30mg/5ml oral suspension (Special Order) (AMP)
13466811000001105,Gliclazide 30mg/5ml oral suspension (VMP)
13511000001103,Diabetamide 2.5mg tablets (Ashbourne Pharmaceuticals Ltd) (AMP)
13549911000001105,Gliclazide 30mg modified-release tablets (Kent Pharma (UK) Ltd) (AMP)
13578511000001105,Glipizide 5mg tablets (DE Pharmaceuticals) (AMP)
13588911000001108,Gliclazide 30mg modified-release tablets (Alliance Healthcare (Distribution) Ltd) (AMP)
13613911000001109,Gliclazide 30mg modified-release tablets (A A H Pharmaceuticals Ltd) (AMP)
13626011000001107,Niddaryl 1mg tablets (Dee Pharmaceuticals Ltd) (AMP)
13626511000001104,Niddaryl 2mg tablets (Dee Pharmaceuticals Ltd) (AMP)
13626911000001106,Niddaryl 3mg tablets (Dee Pharmaceuticals Ltd) (AMP)
13627211000001100,Niddaryl 4mg tablets (Dee Pharmaceuticals Ltd) (AMP)
13720511000001107,Glimepiride 2mg tablets (Sun Pharma UK Ltd) (AMP)
13720911000001100,Glimepiride 3mg tablets (Sun Pharma UK Ltd) (AMP)
13721211000001103,Glimepiride 4mg tablets (Sun Pharma UK Ltd) (AMP)
13748611000001107,Glucophage SR 750mg tablets (Merck Serono Ltd) (AMP)
13756411000001106,Metformin 500mg tablets (Tillomed Laboratories Ltd) (AMP)
13757811000001105,Metformin 850mg tablets (Tillomed Laboratories Ltd) (AMP)
13772611000001106,Glucophage SR 500mg tablets (Waymade Healthcare Plc) (AMP)
13823711000001108,Actos 15mg tablets (DE Pharmaceuticals) (AMP)
13823911000001105,Actos 30mg tablets (DE Pharmaceuticals) (AMP)
13833111000001109,Avandamet 2mg/500mg tablets (DE Pharmaceuticals) (AMP)
13833311000001106,Avandamet 2mg/1000mg tablets (DE Pharmaceuticals) (AMP)
13833511000001100,Avandamet 4mg/1000mg tablets (DE Pharmaceuticals) (AMP)
