code,term
318584007,Product containing precisely bendroflumethiazide 2.5 milligram and propranolol hydrochloride 80 milligram/1 each conventional release oral capsule
318585008,Propranolol hydrochloride 160mg / bendrofluazide 5mg m/r capsule
318586009,Product containing precisely acebutolol 200 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
318587000,Product containing precisely amiloride hydrochloride 2.5 milligram and atenolol 50 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral capsule
318590006,Product containing precisely bisoprolol fumarate 5 milligram/1 each conventional release oral tablet
318591005,Product containing precisely bisoprolol fumarate 10 milligram/1 each conventional release oral tablet
318597009,Product containing precisely bisoprolol 10 milligram and hydrochlorothiazide 6.25 milligram/1 each conventional release oral tablet
318604001,Product containing precisely bisoprolol fumarate 1.25 milligram/1 each conventional release oral tablet
318605000,Product containing precisely bisoprolol fumarate 2.5 milligram/1 each conventional release oral tablet
318606004,Product containing precisely bisoprolol fumarate 3.75 milligram/1 each conventional release oral tablet
318607008,Product containing precisely bisoprolol fumarate 7.5 milligram/1 each conventional release oral tablet
318619000,Product containing precisely celiprolol hydrochloride 200 milligram/1 each conventional release oral tablet
318622003,Product containing precisely celiprolol hydrochloride 400 milligram/1 each conventional release oral tablet
318638009,Product containing nebivolol
318806002,Product containing precisely captopril 25 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
318807006,Product containing precisely captopril 50 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral tablet
318820009,Product containing precisely captopril 12.5 milligram/1 each conventional release oral tablet
318821008,Product containing precisely captopril 25 milligram/1 each conventional release oral tablet
318824000,Product containing precisely captopril 50 milligram/1 each conventional release oral tablet
318849001,Product containing precisely enalapril 20 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
318850001,Product containing precisely enalapril maleate 2.5 milligram/1 each conventional release oral tablet
318851002,Product containing precisely enalapril maleate 5 milligram/1 each conventional release oral tablet
318853004,Product containing precisely enalapril maleate 10 milligram/1 each conventional release oral tablet
318855006,Product containing precisely enalapril maleate 20 milligram/1 each conventional release oral tablet
318857003,Product containing precisely lisinopril 2.5 milligram/1 each conventional release oral tablet
318858008,Product containing precisely lisinopril 5 milligram/1 each conventional release oral tablet
318859000,Product containing precisely lisinopril 10 milligram/1 each conventional release oral tablet
318860005,Product containing precisely lisinopril 20 milligram/1 each conventional release oral tablet
318880006,Product containing precisely hydrochlorothiazide 12.5 milligram and lisinopril 20 milligram/1 each conventional release oral tablet
318884002,Product containing precisely hydrochlorothiazide 12.5 milligram and lisinopril 10 milligram/1 each conventional release oral tablet
318885001,Product containing precisely quinapril (as quinapril hydrochloride) 5 milligram/1 each conventional release oral tablet
318886000,Product containing precisely quinapril (as quinapril hydrochloride) 10 milligram/1 each conventional release oral tablet
318887009,Product containing precisely quinapril (as quinapril hydrochloride) 20 milligram/1 each conventional release oral tablet
318892006,Product containing precisely hydrochlorothiazide 12.5 milligram and quinapril 10 milligram/1 each conventional release oral tablet
318894007,Product containing precisely quinapril (as quinapril hydrochloride) 40 milligram/1 each conventional release oral tablet
318896009,Product containing precisely perindopril erbumine 2 milligram/1 each conventional release oral tablet
318897000,Product containing precisely perindopril erbumine 4 milligram/1 each conventional release oral tablet
318900007,Product containing precisely ramipril 1.25 milligram/1 each conventional release oral capsule
318901006,Product containing precisely ramipril 2.5 milligram/1 each conventional release oral capsule
318902004,Product containing precisely ramipril 5 milligram/1 each conventional release oral capsule
318906001,Product containing precisely ramipril 10 milligram/1 each conventional release oral capsule
318909008,Product containing precisely fosinopril sodium 10 milligram/1 each conventional release oral tablet
318910003,Product containing precisely fosinopril sodium 20 milligram/1 each conventional release oral tablet
318913001,Product containing cilazapril
318915008,Product containing precisely cilazapril 500 microgram/1 each conventional release oral tablet
318916009,Product containing precisely cilazapril 1 milligram/1 each conventional release oral tablet
318917000,Product containing precisely cilazapril 2.5 milligram/1 each conventional release oral tablet
318923005,Product containing precisely cilazapril 5 milligram/1 each conventional release oral tablet
318924004,Product containing precisely trandolapril 500 microgram/1 each conventional release oral capsule
318925003,Product containing precisely trandolapril 1 milligram/1 each conventional release oral capsule
318926002,Product containing precisely trandolapril 2 milligram/1 each conventional release oral capsule
318934008,Product containing precisely moexipril hydrochloride 7.5 milligram/1 each conventional release oral tablet
318935009,Product containing precisely moexipril hydrochloride 15 milligram/1 each conventional release oral tablet
318942009,Product containing precisely imidapril hydrochloride 20 milligram/1 each conventional release oral tablet
318943004,Product containing precisely imidapril hydrochloride 5 milligram/1 each conventional release oral tablet
318944005,Product containing precisely imidapril hydrochloride 10 milligram/1 each conventional release oral tablet
318955005,Product containing precisely losartan potassium 25 milligram/1 each conventional release oral tablet
318956006,Product containing precisely losartan potassium 50 milligram/1 each conventional release oral tablet
318959004,Product containing precisely hydrochlorothiazide 12.5 milligram and losartan potassium 50 milligram/1 each conventional release oral tablet
318961008,Product containing precisely valsartan 40 milligram/1 each conventional release oral capsule
318962001,Product containing precisely valsartan 80 milligram/1 each conventional release oral capsule
318963006,Product containing precisely valsartan 160 milligram/1 each conventional release oral capsule
318968002,Product containing precisely irbesartan 75 milligram/1 each conventional release oral tablet
318969005,Product containing precisely irbesartan 150 milligram/1 each conventional release oral tablet
318970006,Product containing precisely irbesartan 300 milligram/1 each conventional release oral tablet
318977009,Product containing precisely candesartan cilexetil 2 milligram/1 each conventional release oral tablet
318978004,Product containing precisely candesartan cilexetil 4 milligram/1 each conventional release oral tablet
318979007,Product containing precisely candesartan cilexetil 8 milligram/1 each conventional release oral tablet
318980005,Product containing precisely candesartan cilexetil 16 milligram/1 each conventional release oral tablet
318986004,Product containing precisely telmisartan 40 milligram/1 each conventional release oral tablet
318987008,Product containing precisely telmisartan 80 milligram/1 each conventional release oral tablet
318990002,Product containing eprosartan
318994006,Product containing precisely eprosartan (as eprosartan mesilate) 300 milligram/1 each conventional release oral tablet
318995007,Product containing precisely eprosartan (as eprosartan mesilate) 400 milligram/1 each conventional release oral tablet
318996008,Product containing precisely eprosartan (as eprosartan mesilate) 600 milligram/1 each conventional release oral tablet
319206000,Product containing lidoflazine
319217004,Product containing precisely nicardipine hydrochloride 20 milligram/1 each conventional release oral capsule
319218009,Product containing precisely nicardipine hydrochloride 30 milligram/1 each conventional release oral capsule
319222004,Product containing precisely nifedipine 5 milligram/1 each conventional release oral capsule
319223009,Product containing precisely nifedipine 10 milligram/1 each conventional release oral capsule
319280009,Product containing precisely isradipine 2.5 milligram/1 each conventional release oral tablet
319299000,Product containing lacidipine
319300008,Product containing precisely lacidipine 2 milligram/1 each conventional release oral tablet
319301007,Product containing precisely lacidipine 4 milligram/1 each conventional release oral tablet
319316005,Product containing precisely lercanidipine hydrochloride 10 milligram/1 each conventional release oral tablet
319318006,Product containing mibefradil
322052003,Betahistine dihydrochloride
323013002,Product containing precisely gabapentin 100 milligram/1 each conventional release oral capsule
323014008,Product containing precisely gabapentin 300 milligram/1 each conventional release oral capsule
323015009,Product containing precisely gabapentin 400 milligram/1 each conventional release oral capsule
323021008,Product containing precisely gabapentin 600 milligram/1 each conventional release oral tablet
323022001,Product containing precisely gabapentin 800 milligram/1 each conventional release oral tablet
323159002,Lisuride maleate
323273000,Product containing precisely nimodipine 30 milligram/1 each conventional release oral tablet
32436002,Phentolamine mesilate
32824001,Ergot alkaloid
330614001,Product containing precisely betaxolol (as betaxolol hydrochloride) 2.5 milligram/1 milliliter conventional release eye drops
330620000,Product containing precisely betaxolol (as betaxolol hydrochloride) 5 milligram/1 milliliter conventional release eye drops
341000220102,Lisinopril dihydrate
346318001,Amiloride+thiazide diuretic
346330007,Atenolol+calcium channel blocker
346612008,Product containing nifedipine in parenteral dose form
346684003,Spironolactone+loop diuretic
346685002,Spironolactone+thiazide diuretic
346694008,Triamterene+thiazide diuretic
349900007,Product containing betaxolol
349901006,Product containing celiprolol
349916009,Product containing nifedipine in oral dose form
349933002,Product containing central alpha-adrenoceptor agonist
3501003,Isoxsuprine hydrochloride
350599005,Product containing verapamil in oral dose form
350600008,Product containing verapamil in parenteral dose form
350616005,Thiazide-related diuretic
35318005,Esmolol hydrochloride
354276001,Product containing hydroflumethiazide and spironolactone
354304001,Product containing cyclopenthiazide and oxprenolol
356206000,Diltiazem hydrochloride+thiazide diuretic
356519002,Product containing atenolol and bendroflumethiazide
356520008,Product containing amiloride and atenolol and hydrochlorothiazide
356862006,Product containing lercanidipine
35946000,Pentolinium
3597005,Acebutolol hydrochloride
363554004,Tolazoline
37006008,Cyclothiazide
371342005,Thiazide diuretic product
371343000,Thiazide-related diuretic product
371761006,Product containing precisely nifedipine 30 milligram/1 each conventional release oral tablet
371764003,Product containing precisely nifedipine 60 milligram/1 each conventional release oral tablet
372245007,Calcium channel blocker
372498008,Pergolide
372502001,Nicardipine
372503006,Bepridil
372505004,Penbutolol
372508002,Doxazosin
372509005,Tamsulosin
372510000,Fosinopril
372511001,Benazepril
372512008,Candesartan
372549002,Dapiprazole
372586001,Hypotensive agent
372658000,Enalapril
372661004,Substance with beta-1 adrenergic receptor antagonist mechanism of action
372700007,Nitrate-based vasodilating agent
372733002,Substance with angiotensin-converting enzyme inhibitor mechanism of action
372740001,Centrally acting hypotensive agent
372747003,Thiazide diuretic
372750000,Labetalol
372754009,Verapamil
372772003,Propranolol
372782002,Chlorothiazide
372784001,Papaverine
372787008,Vasodilator
372793000,Diltiazem
372815001,Acebutolol
372818004,Isoxsuprine
372820001,Guanadrel
372826007,Metoprolol
372828008,Mecamylamine
372838003,Phenoxybenzamine
372847006,Esmolol
372860000,Nitroprusside
372863003,Phentolamine
372880004,Timolol
372887001,Rauwolfia alkaloid
372911006,Sotalol
372913009,Substance with angiotensin II receptor antagonist mechanism of action
372916001,Perindopril
373254001,Substance with beta adrenergic receptor antagonist mechanism of action
373256004,Substance with ganglion blocking mechanism of action
373304005,Substance with calcium channel blocker mechanism of action
373442003,Moexipril
373446000,Metipranolol
373486008,Tubocurarine
373508009,Aminophylline
373567002,Losartan
373771001,Trimetaphan
374040006,Product containing precisely lisinopril 30 milligram/1 each conventional release oral tablet
374181001,Product containing precisely diltiazem hydrochloride 120 milligram/1 each conventional release oral capsule
374184009,Product containing precisely hydrochlorothiazide 12.5 milligram/1 each conventional release oral capsule
374263006,Product containing precisely verapamil hydrochloride 240 milligram/1 each conventional release oral tablet
374283007,Product containing precisely betaxolol hydrochloride 10 milligram/1 each conventional release oral tablet
374593001,Product containing precisely nimodipine 30 milligram/1 each conventional release oral capsule
374616002,Product containing precisely nifedipine 20 milligram/1 each conventional release oral capsule
374667004,Product containing precisely perindopril erbumine 8 milligram/1 each conventional release oral tablet
374697007,Methyclothiazide 5mg
374903000,Product containing precisely bepridil hydrochloride 200 milligram/1 each conventional release oral tablet
374904006,Product containing precisely bepridil hydrochloride 300 milligram/1 each conventional release oral tablet
375034009,Product containing precisely valsartan 80 milligram/1 each conventional release oral tablet
375035005,Product containing precisely valsartan 160 milligram/1 each conventional release oral tablet
375094007,Product containing precisely trandolapril 1 milligram/1 each conventional release oral tablet
375095008,Product containing precisely trandolapril 2 milligram/1 each conventional release oral tablet
375096009,Product containing precisely trandolapril 4 milligram/1 each conventional release oral tablet
375105000,Product containing precisely captopril 100 milligram/1 each conventional release oral tablet
375267001,Spironolactone 25mg
375306005,Bendroflumethiazide 5mg tablet
375561004,Product containing precisely polythiazide 2 milligram/1 each conventional release oral tablet
375786005,Product containing precisely hydroflumethiazide 50 milligram/1 each conventional release oral tablet
376200005,Product containing precisely methyclothiazide 5 milligram/1 each conventional release oral tablet
376201009,Product containing precisely methyclothiazide 2.5 milligram/1 each conventional release oral tablet
376209006,Product containing precisely hydrochlorothiazide 25 milligram/1 each conventional release oral tablet
376466004,Product containing precisely isradipine 2.5 milligram/1 each conventional release oral capsule
376467008,Product containing precisely isradipine 5 milligram/1 each conventional release oral capsule
376487009,Product containing precisely valsartan 320 milligram/1 each conventional release oral tablet
376508004,Product containing precisely hydrochlorothiazide 50 milligram/1 each conventional release oral tablet
376516008,Product containing precisely benazepril hydrochloride 5 milligram/1 each conventional release oral tablet
376518009,Product containing precisely benazepril hydrochloride 10 milligram/1 each conventional release oral tablet
376520007,Product containing precisely benazepril hydrochloride 20 milligram/1 each conventional release oral tablet
376521006,Product containing precisely benazepril hydrochloride 40 milligram/1 each conventional release oral tablet
376579006,Product containing precisely trichlormethiazide 4 milligram/1 each conventional release oral tablet
376601003,Hydrochlorothiazide 25mg
376699008,Product containing precisely fosinopril sodium 40 milligram/1 each conventional release oral tablet
376700009,Hydrochlorothiazide 50mg
376723007,Product containing precisely diltiazem hydrochloride 30 milligram/1 each conventional release oral tablet
376724001,Product containing precisely diltiazem hydrochloride 60 milligram/1 each conventional release oral tablet
376725000,Product containing precisely diltiazem hydrochloride 60 milligram/1 each conventional release oral capsule
376727008,Product containing precisely diltiazem hydrochloride 90 milligram/1 each conventional release oral tablet
376728003,Product containing precisely diltiazem hydrochloride 120 milligram/1 each conventional release oral tablet
376754006,Product containing precisely verapamil hydrochloride 180 milligram/1 each conventional release oral capsule
376772000,Product containing precisely lisinopril 40 milligram/1 each conventional release oral tablet
376841009,Product containing precisely diltiazem maleate 120 milligram/1 each conventional release oral tablet
376842002,Product containing precisely diltiazem maleate 180 milligram/1 each conventional release oral tablet
376843007,Product containing precisely diltiazem maleate 240 milligram/1 each conventional release oral tablet
376905005,Product containing precisely chlorothiazide 500 milligram/1 each conventional release oral tablet
376998003,Product containing precisely candesartan cilexetil 32 milligram/1 each conventional release oral tablet
377211005,Product containing precisely atenolol 100 milligram and chlortalidone 25 milligram/1 each conventional release oral tablet
377212003,Product containing precisely atenolol 50 milligram and chlortalidone 25 milligram/1 each conventional release oral tablet
377227003,Product containing precisely benazepril hydrochloride 10 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
377228008,Bendroflumethiazide + nadolol 5mg/40mg tablet
377229000,Bendroflumethiazide + nadolol 5mg/80mg tablet
377245003,Product containing precisely bisoprolol 5 milligram and hydrochlorothiazide 6.25 milligram/1 each conventional release oral tablet
377262008,Product containing precisely candesartan cilexetil 16 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
377263003,Product containing precisely captopril 25 milligram and hydrochlorothiazide 15 milligram/1 each conventional release oral tablet
377264009,Product containing precisely captopril 25 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral tablet
377265005,Product containing precisely captopril 50 milligram and hydrochlorothiazide 15 milligram/1 each conventional release oral tablet
377266006,Captopril + hydrochlorothiazide 50mg/25mg tablet
377278005,Product containing precisely chlorothiazide 250 milligram and methyldopa 250 milligram/1 each conventional release oral tablet
377279002,Product containing precisely chlorothiazide 250 milligram and reserpine 125 microgram/1 each conventional release oral tablet
377280004,Product containing precisely chlorothiazide 500 milligram and reserpine 125 microgram/1 each conventional release oral tablet
377323002,Product containing precisely deserpidine 250 microgram and methyclothiazide 5 milligram/1 each conventional release oral tablet
377324008,Product containing precisely deserpidine 500 microgram and methyclothiazide 5 milligram/1 each conventional release oral tablet
377353009,Product containing precisely diltiazem maleate 219 milligram and enalapril maleate 5 milligram/1 each conventional release oral tablet
377369002,Product containing precisely enalapril 10 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral tablet
377370001,Product containing precisely enalapril 5 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
377453008,Product containing precisely guanethidine monosulfate 10 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral tablet
377460002,Product containing precisely hydralazine hydrochloride 25 milligram and hydrochlorothiazide 15 milligram and reserpine 100 microgram/1 each conventional release oral tablet
377461003,Product containing precisely hydralazine hydrochloride 100 milligram and hydrochlorothiazide 50 milligram/1 each conventional release oral capsule
377462005,Product containing precisely hydralazine hydrochloride 25 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral capsule
377463000,Product containing precisely hydralazine hydrochloride 50 milligram and hydrochlorothiazide 50 milligram/1 each conventional release oral capsule
377464006,Hydrochlorothiazide + irbesartan 12.5mg/150mg tablet
377465007,Hydrochlorothiazide + labetalol hydrochloride 25mg/200mg
377466008,Product containing precisely hydrochlorothiazide 25 milligram and labetalol hydrochloride 300 milligram/1 each conventional release oral tablet
377467004,Hydrochlorothiazide + lisinopril 12.5mg/10mg tablet
377468009,Hydrochlorothiazide + lisinopril 12.5mg/20mg tablet
377469001,Product containing precisely hydrochlorothiazide 25 milligram and lisinopril 20 milligram/1 each conventional release oral tablet
377471001,Hydrochlorothiazide + methyldopa 15mg/250mg
377472008,Product containing precisely hydrochlorothiazide 15 milligram and methyldopa 250 milligram/1 each conventional release oral tablet
377473003,Product containing precisely hydrochlorothiazide 25 milligram and methyldopa 250 milligram/1 each conventional release oral tablet
377474009,Product containing precisely hydrochlorothiazide 30 milligram and methyldopa 500 milligram/1 each conventional release oral tablet
377475005,Product containing precisely hydrochlorothiazide 50 milligram and methyldopa 500 milligram/1 each conventional release oral tablet
377476006,Product containing precisely hydrochlorothiazide 25 milligram and propranolol hydrochloride 40 milligram/1 each conventional release oral tablet
377477002,Hydrochlorothiazide + quinapril hydrochloride 12.5mg/10mg tablet
377478007,Product containing precisely hydrochlorothiazide 12.5 milligram and quinapril 20 milligram/1 each conventional release oral tablet
377479004,Product containing precisely hydrochlorothiazide 25 milligram and quinapril 20 milligram/1 each conventional release oral tablet
377480001,Product containing precisely hydrochlorothiazide 25 milligram and reserpine 125 microgram/1 each conventional release oral tablet
377482009,Product containing precisely hydrochlorothiazide 50 milligram and reserpine 125 microgram/1 each conventional release oral tablet
377483004,Product containing precisely hydrochlorothiazide 25 milligram and spironolactone 25 milligram/1 each conventional release oral tablet
377484005,Hydrochlorothiazide 12.5mg/telmisartan 40mg tablet
377485006,Hydrochlorothiazide + timolol maleate 25mg/10mg tablet
377486007,Product containing precisely hydrochlorothiazide 25 milligram and triamterene 37.5 milligram/1 each conventional release oral capsule
377487003,Product containing precisely hydrochlorothiazide 25 milligram and triamterene 37.5 milligram/1 each conventional release oral tablet
377488008,Product containing precisely hydrochlorothiazide 12.5 milligram and valsartan 80 milligram/1 each conventional release oral tablet
37751002,Substance with beta-2 adrenergic receptor antagonist mechanism of action
377539005,Product containing precisely methyclothiazide 2.5 milligram and reserpine 100 microgram/1 each conventional release oral tablet
377566005,Product containing precisely amiloride hydrochloride 5 milligram and hydrochlorothiazide 50 milligram/1 each conventional release oral tablet
384976003,Amlodipine besilate
385540001,Product containing olmesartan
385541002,Product containing precisely olmesartan medoxomil 5 milligram/1 each conventional release oral tablet
385542009,Product containing precisely olmesartan medoxomil 20 milligram/1 each conventional release oral tablet
385543004,Product containing precisely olmesartan medoxomil 40 milligram/1 each conventional release oral tablet
385559004,Bosentan
385561008,Substance with endothelin receptor antagonist mechanism of action
385678006,Nesiritide
385681001,Treprostinil sodium
386836006,Pentaerithrityl tetranitrate
386845007,Gabapentin
386854005,Isosorbide mononitrate
386861009,Nisoldipine
386862002,Isradipine
386863007,Felodipine
386864001,Amlodipine
386865000,Penbutolol sulfate
386866004,Carteolol
386867008,Carteolol hydrochloride
386868003,Bisoprolol
386869006,Bisoprolol fumarate
386870007,Carvedilol
386871006,Trandolapril
386872004,Ramipril
386873009,Lisinopril
386874003,Quinapril
386875002,Quinapril hydrochloride
386876001,Valsartan
386877005,Irbesartan
386878000,Candesartan cilexetil
387038004,Amyl nitrite
387039007,Bromocriptine
387044000,Methysergide
387068008,Terazosin
387069000,Telmisartan
387078006,Spironolactone
387102009,Pindolol
387125005,Hydralazine
387139005,Sodium nitroprusside
387144003,Deserpidine
387160004,Captopril
387165009,Enalapril maleate
387195001,Betaxolol hydrochloride
387214005,Dihydroergotoxine mesilate
387267005,Dihydroergotamine
387272001,Minoxidil
387283005,Prazosin hydrochloride
387288001,Prenylamine
387328001,Diazoxide
387332007,Isosorbide dinitrate
387349000,Levobunolol hydrochloride
387371005,Dipyridamole
387373008,Methyclothiazide
387404004,Glyceryl trinitrate
387405003,Cyclandelate
387433003,Prazosin
387436006,Practolol
387447004,Reserpine
387456007,Guanethidine
387468003,Dihydroergotamine mesilate
387482003,Nadolol
387490003,Nifedipine
387492006,Polythiazide
387495008,Metirosine
387502003,Nimodipine
387506000,Atenolol
387520007,Bendroflumethiazide
387522004,Pentoxifylline
387525002,Hydrochlorothiazide
387583006,Oxprenolol
387633007,Product containing diltiazem in oral dose form
387634001,Product containing diltiazem in parenteral dose form
387650009,Product containing isradipine in oral dose form
387653006,Product containing nicardipine in oral dose form
387654000,Product containing nicardipine in parenteral dose form
391759008,Aminophylline hydrate
391813004,Bamethan sulfate
391817003,Bendrofluazide - chemical
391830002,Benzthiazide - chemical
391845009,Betanidine sulfate
395439003,Product containing indapamide and perindopril
395483007,Product containing metoprolol in oral dose form
395484001,Product containing metoprolol in parenteral dose form
395497004,Product containing precisely hydrochlorothiazide 25 milligram and losartan potassium 100 milligram/1 each conventional release oral tablet
395514005,Product containing precisely hydrochlorothiazide 50 milligram and spironolactone 50 milligram/1 each conventional release oral tablet
395515006,Product containing precisely hydrochlorothiazide 25 milligram and propranolol hydrochloride 80 milligram/1 each conventional release oral tablet
395516007,Product containing precisely chlorothiazide 250 milligram/1 each conventional release oral tablet
395521005,Product containing precisely hydrochlorothiazide 12.5 milligram and valsartan 160 milligram/1 each conventional release oral tablet
395523008,Product containing precisely benazepril hydrochloride 5 milligram and hydrochlorothiazide 6.25 milligram/1 each conventional release oral tablet
395524002,Product containing precisely benazepril hydrochloride 20 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
395525001,Product containing precisely benazepril hydrochloride 20 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral tablet
395725004,Alfuzosin hydrochloride
395741003,Imidapril hydrochloride
395748009,Indoramin
395764001,Lacidipine
395768003,Lercanidipine hydrochloride
395770007,Lisuride
395805008,Moxonidine
395807000,Naftidrofuryl oxalate
395808005,Nebivolol
395809002,Nicorandil
395815002,Oxerutins
395817005,Oxprenolol hydrochloride
395874008,Celiprolol hydrochloride
395901000,Moxisylyte
395946004,Hydroflumethiazide
395947008,Cilazapril
395954002,Alfuzosin
395960002,Celiprolol
395975005,Ergotamine
395984005,Imidapril
395986007,Lercanidipine
395991008,Substance with imidazoline receptor agonist mechanism of action
395992001,Naftidrofuryl
396009008,Cyclopenthiazide
396010003,Debrisoquine
396044005,Eprosartan
396046007,Ergotamine tartrate
398631009,Product containing chlorothiazide and reserpine
398633007,Product containing hydrochlorothiazide and metoprolol tartrate
398646002,Product containing guanethidine monosulfate and hydrochlorothiazide
398666006,Product containing furosemide and spironolactone
398675008,Hydrochlorothiazide + quinapril hydrochloride
398688006,Product containing hydrochlorothiazide and spironolactone
398695002,Product containing atenolol and nifedipine
398699008,Product containing eplerenone
398701008,Product containing hydralazine hydrochloride and hydrochlorothiazide
398704000,Product containing bendroflumethiazide and nadolol
398707007,Sotalol hydrochloride + hydrochlorothiazide
398711001,Product containing hydrochlorothiazide and labetalol hydrochloride
398712008,Amiloride hydrochloride+cyclopenthiazide
398722002,Product containing hydrochlorothiazide and valsartan
398727008,Product containing hydrochlorothiazide and telmisartan
398745008,Product containing benzthiazide and triamterene
398759001,Product containing candesartan cilexetil and hydrochlorothiazide
398771007,Enalapril maleate + hydrochlorothiazide
398781006,Timolol maleate+bendroflumethiazide
398813005,Product containing amiloride and hydrochlorothiazide and timolol maleate
398822006,Product containing hydrochlorothiazide and reserpine
398830007,Product containing hydrochlorothiazide and timolol maleate
398832004,Bisoprolol fumarate + hydrochlorothiazide
398850006,Product containing benazepril hydrochloride and hydrochlorothiazide
398858004,Product containing hydrochlorothiazide and lisinopril
398889000,Product containing chlorothiazide and methyldopa
398908007,Diltiazem hydrochloride+hydrochlorothiazide
398910009,Product containing acebutolol and hydrochlorothiazide
398913006,Product containing hydrochlorothiazide and losartan potassium
398914000,Product containing hydrochlorothiazide and irbesartan
398940006,Product containing bendroflumethiazide and potassium
398941005,Product containing hydrochlorothiazide and methyldopa
398948004,Product containing deserpidine and methyclothiazide
398967000,Product containing hydralazine hydrochloride and hydrochlorothiazide and reserpine
398969002,Product containing methyclothiazide and reserpine
400851009,Enalapril maleate + hydrochlorothiazide tablet
400874008,Product containing benzthiazide
404822000,Product containing amiloride hydrochloride and hydrochlorothiazide
404824004,Product containing atenolol and chlortalidone
404825003,Bendroflumethiazide + nadolol
404829009,Product containing captopril and hydrochlorothiazide
404849000,Product containing hydrochlorothiazide and propranolol hydrochloride
404850000,Product containing hydrochlorothiazide and triamterene
406766008,Phenylalkylamine
406767004,Benzothiazepine
406768009,Diarylaminopropylamine
406769001,Substance with dihydropyridine derivative structure and calcium channel blocker mechanism of action
406772008,Mefruside
407010008,Eplerenone
407011007,Product containing precisely eplerenone 25 milligram/1 each conventional release oral tablet
407012000,Product containing precisely eplerenone 50 milligram/1 each conventional release oral tablet
407015003,Product containing precisely eplerenone 100 milligram/1 each conventional release oral tablet
407784004,Product containing precisely losartan potassium 100 milligram/1 each conventional release oral tablet
407855002,Product containing precisely hydrochlorothiazide 12.5 milligram and telmisartan 40 milligram/1 each conventional release oral tablet
407856001,Product containing precisely hydrochlorothiazide 12.5 milligram and telmisartan 80 milligram/1 each conventional release oral tablet
407918003,Product containing precisely indapamide 1.25 milligram and perindopril erbumine 4 milligram/1 each conventional release oral tablet
408039005,Product containing precisely chlorothiazide 50 milligram/1 milliliter conventional release oral suspension
408040007,Product containing precisely ramipril 1.25 milligram/1 each conventional release oral tablet
408050008,Product containing precisely ramipril 2.5 milligram/1 each conventional release oral tablet
408051007,Product containing precisely ramipril 5 milligram/1 each conventional release oral tablet
408052000,Product containing precisely ramipril 10 milligram/1 each conventional release oral tablet
408055003,Product containing precisely olmesartan medoxomil 10 milligram/1 each conventional release oral tablet
409112007,Product containing trichlormethiazide
409181005,Product containing precisely candesartan cilexetil 32 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
409183008,Olmesartin medoxomil + hydrochlorothiazide
409184002,Product containing precisely hydrochlorothiazide 12.5 milligram and olmesartan medoxomil 20 milligram/1 each conventional release oral tablet
409185001,Product containing precisely hydrochlorothiazide 12.5 milligram and olmesartan medoxomil 40 milligram/1 each conventional release oral tablet
409186000,Product containing precisely hydrochlorothiazide 25 milligram and olmesartan medoxomil 40 milligram/1 each conventional release oral tablet
409226009,Product containing precisely metoprolol tartrate 25 milligram/1 each conventional release oral tablet
409276006,Betaxolol
409277002,Levobetaxolol
409278007,Product containing levobetaxolol
409298002,Product containing precisely hydrochlorothiazide 25 milligram and valsartan 160 milligram/1 each conventional release oral tablet
409411009,Product containing amlodipine and atorvastatin
409453005,Hydrochlorothiazide 12.5mg/telmisartan 80mg tablet
409457006,Product containing fosinopril and hydrochlorothiazide
409458001,Product containing precisely fosinopril 10 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
409459009,Product containing precisely fosinopril 20 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
409467001,Product containing precisely gabapentin 50 milligram/1 milliliter conventional release oral solution
410870005,Diltiazem maleate
410876004,Product containing eprosartan and hydrochlorothiazide
410877008,Product containing precisely eprosartan mesilate 600 milligram and hydrochlorothiazide 25 milligram/1 each conventional release oral tablet
410878003,Product containing precisely eprosartan mesilate 600 milligram and hydrochlorothiazide 12.5 milligram/1 each conventional release oral tablet
410889005,Product containing precisely hydrochlorothiazide 25 milligram and timolol maleate 10 milligram/1 each conventional release oral tablet
410896007,Product containing precisely hydrochlorothiazide 25 milligram and triamterene 50 milligram/1 each conventional release oral tablet
410901009,Product containing hydrochlorothiazide and moexipril hydrochloride
410902002,Product containing precisely hydrochlorothiazide 12.5 milligram and moexipril hydrochloride 7.5 milligram/1 each conventional release oral tablet
